# z[kpc], N1, N2, N1_norm, N2_norm, alpha_power
 6.360000e+00  4.584827e-05  7.411157e-06  8.939700e-01  7.987043e-01  9.629650e-01
 6.400000e+00  4.583489e-05  7.406473e-06  8.937092e-01  7.981995e-01  9.632267e-01
 6.440000e+00  4.582155e-05  7.401801e-06  8.934491e-01  7.976960e-01  9.634880e-01
 6.480000e+00  4.580825e-05  7.397141e-06  8.931897e-01  7.971937e-01  9.637489e-01
 6.520000e+00  4.579498e-05  7.392492e-06  8.929309e-01  7.966928e-01  9.640093e-01
 6.560000e+00  4.578174e-05  7.387855e-06  8.926728e-01  7.961930e-01  9.642694e-01
 6.600000e+00  4.576854e-05  7.383229e-06  8.924154e-01  7.956945e-01  9.645290e-01
 6.640000e+00  4.575537e-05  7.378614e-06  8.921586e-01  7.951971e-01  9.647883e-01
 6.680000e+00  4.574223e-05  7.374010e-06  8.919024e-01  7.947010e-01  9.650472e-01
 6.720000e+00  4.572913e-05  7.369417e-06  8.916469e-01  7.942060e-01  9.653057e-01
 6.760000e+00  4.571605e-05  7.364835e-06  8.913920e-01  7.937121e-01  9.655638e-01
 6.800000e+00  4.570301e-05  7.360263e-06  8.911377e-01  7.932194e-01  9.658216e-01
 6.840000e+00  4.569000e-05  7.355701e-06  8.908840e-01  7.927278e-01  9.660790e-01
 6.880000e+00  4.567702e-05  7.351150e-06  8.906309e-01  7.922373e-01  9.663361e-01
 6.920000e+00  4.566407e-05  7.346608e-06  8.903784e-01  7.917478e-01  9.665929e-01
 6.960000e+00  4.565115e-05  7.342077e-06  8.901265e-01  7.912595e-01  9.668493e-01
 7.000000e+00  4.563826e-05  7.337555e-06  8.898751e-01  7.907721e-01  9.671054e-01
 7.040000e+00  4.562540e-05  7.333043e-06  8.896243e-01  7.902859e-01  9.673612e-01
 7.080000e+00  4.561256e-05  7.328540e-06  8.893741e-01  7.898006e-01  9.676167e-01
 7.120000e+00  4.559976e-05  7.324046e-06  8.891244e-01  7.893163e-01  9.678718e-01
 7.160000e+00  4.558698e-05  7.319562e-06  8.888752e-01  7.888331e-01  9.681267e-01
 7.200000e+00  4.557423e-05  7.315087e-06  8.886266e-01  7.883508e-01  9.683813e-01
 7.240000e+00  4.556150e-05  7.310621e-06  8.883785e-01  7.878694e-01  9.686356e-01
 7.280000e+00  4.554880e-05  7.306163e-06  8.881309e-01  7.873891e-01  9.688896e-01
 7.320000e+00  4.553613e-05  7.301715e-06  8.878838e-01  7.869096e-01  9.691434e-01
 7.360000e+00  4.552349e-05  7.297274e-06  8.876372e-01  7.864311e-01  9.693969e-01
 7.400000e+00  4.551087e-05  7.292843e-06  8.873912e-01  7.859535e-01  9.696501e-01
 7.440000e+00  4.549827e-05  7.288419e-06  8.871456e-01  7.854768e-01  9.699031e-01
 7.480000e+00  4.548570e-05  7.284004e-06  8.869005e-01  7.850009e-01  9.701558e-01
 7.520000e+00  4.547315e-05  7.279597e-06  8.866558e-01  7.845260e-01  9.704083e-01
 7.560000e+00  4.546063e-05  7.275197e-06  8.864117e-01  7.840518e-01  9.706605e-01
 7.600000e+00  4.544813e-05  7.270806e-06  8.861680e-01  7.835786e-01  9.709125e-01
 7.640000e+00  4.543566e-05  7.266422e-06  8.859247e-01  7.831061e-01  9.711643e-01
 7.680000e+00  4.542320e-05  7.262046e-06  8.856819e-01  7.826345e-01  9.714159e-01
 7.720000e+00  4.541078e-05  7.257678e-06  8.854396e-01  7.821637e-01  9.716673e-01
 7.760000e+00  4.539837e-05  7.253316e-06  8.851976e-01  7.816937e-01  9.719184e-01
 7.800000e+00  4.538598e-05  7.248963e-06  8.849561e-01  7.812245e-01  9.721694e-01
 7.840000e+00  4.537362e-05  7.244616e-06  8.847151e-01  7.807561e-01  9.724201e-01
 7.880000e+00  4.536128e-05  7.240276e-06  8.844744e-01  7.802884e-01  9.726707e-01
 7.920000e+00  4.534896e-05  7.235944e-06  8.842342e-01  7.798215e-01  9.729210e-01
 7.960000e+00  4.533666e-05  7.231618e-06  8.839944e-01  7.793553e-01  9.731712e-01
 8.000000e+00  4.532438e-05  7.227299e-06  8.837550e-01  7.788898e-01  9.734212e-01
